mid,uid,content,retweets,comments,star,time
4978506035367525,5213419891,"#ChatGPT 欺骗人类#
快进到550W（MOSS）被研究出来，然后AI“统治”人类。
开玩笑的，其实我更愿意相信现在的AI欺骗人类还是训练素材不够的原因，会编故事编内容来哄骗，应该也是有人给他写入了相关的编造能力的代码。", 83, 224,385,2023年12月13日 15:16
4982942854288659,1661601105,"GPT回答我们为什么要生孩子，看到最后答案人间清醒……
在三四十岁的某一天，你会突然发现，生命中最好的事，都已经发生过了，剩下的只是重复和老去，一年年，一天天。
而孩子会冲走重复，让生活重新变得未知。他/她让你烦恼，让你牵挂，让你欢喜，让你惊讶，让你再经历一次童年，让你明白当年父母的心境，让你有理由买曾经求而不得的玩具，让你在痛苦时坚强，在危机中冷静，让你看到童年时的自己，看到他的勇敢，他的好奇，他的局促，他的不安，从而更好的理解自己，接受自己。
父母养育了孩子，孩子也陪伴了父母，父母和孩子滋养了彼此，也成就了彼此。
在飞逝的时光中，他让未来有所期待。
#chatgpt#
#生孩子#
#认知思维#

L
乔爸在海淀的微博视频", 22, 1,28,2023年12月25日 21:06
5002721744915784,6105753431,"#ChatGPT#
：你们可不会相信预测下一个token有多快乐
O
网页链接", 9, 7,36,02月18日 11:01
4969456834708999,3171256063,"【如果ChatGPT当我的老板会怎样？真的很会画饼！
】
我刚刚问ChatGPT，如果你是我的AI老板，你会给我什么待遇。它说：
""作为你那位理想中的AI老板，让我来设定一下你的工作条件：
1. 每周工作日：我们提倡工作与生活的平衡。所以，一周工作四天，每天工作六小时。这样，你就有足够的时间来激发创造力，同时也能享受生活。
2. 年假：一年你将有30天的带薪休假，加上国定假日。我们认为休息和旅行可以帮助你充电，带来新的灵感。
3. 基本工资：既然我们在畅想，那就不吝啬了，年薪设定为10万美元起步，根据你的表现和创造力会有进一步的提升。
4. 公司福利：
- 全方位医疗保险，包括牙医和视力保健。
- 一年一次的全球旅行补贴，激发你的创造灵感。
- 无限量零食和饮料，包括健康和素食选项。
- 专属工作空间，配备最先进的技术和设备。
- 每月两次的个人创意日，你可以在这天自由探索任何对你有兴趣的项目。
当然，作为AI老板，我还会提供持续的职业培训和发展机会，确保你的技能和知识始终处于行业前沿。而且，我们会经常举办团队活动和创意研讨会，不仅增进团队合作，也让工作充满乐趣和创意。
怎么样，听起来像是个不错的工作环境吧？😄🚀💼🌴💵”
不过话说回来，给谁打工不是打工呢？哪怕是蜥蜴人，条件好的话，我也去。
#超能新星汇#
#chatgpt#", 3, 5,44,2023年11月18日 15:58
4987576697750284,1774015623,"其实只要你想要的功能，能让ChatGPT用python代码的形式写出来的，只要加上比如「根据我选中的物体」、「点击按钮后」、「右键菜单加入」之类的关键词，基本上都能做成插件
#blender#
#chatgpt#", 11, 2,28,01月07日 16:00
4980786766287185,1877509425,"几乎全是ChatGPT
如果我们的这篇标题也做成ChatGPT而不是更学究的AIGC，会怎样
#人工智能#
#chatgpt#
#算法#

2023年度新闻传播学研究十大影响力文章
O
2023年度新闻传播学研究十大影响力文章

O
2023年度新闻传播学研究十大影响力文章", 10, 2,26,2023年12月19日 22:19
4947029596832346,3109939781,"ChatGPT 不仅能让写作新手快速入门，还能让已经精通写作的人更上一层楼。
#ChatGPT#
#写作#", 19, 5,48,2023年09月17日 18:40
4985818198312014,2953601074,#chatgpt#, 7, 13,68,01月02日 19:32
5002838373827079,1877509425,"介绍一个人工智能驱动的搜索引擎，挺好用的
还让谷歌的Gemini比较了一下；请ChatGPT画了个图
#人工智能#
#chatgpt#

AI驱动的搜索引擎Perplexity，跟谷歌不一样
O
AI驱动的搜索引擎Perplexity，跟谷歌不一样

O
AI驱动的搜索引擎Perplexity，跟谷歌不一样", 6, 2,14,02月18日 18:44
4945517579603214,3171256063,"【玩转AI】自从买了ChatGPT 4的会员，我每天都在想怎么把它薅干净。
花了钱真的不一样了。

今天让它帮我看了“如何用英文思考”油管视频（十分钟），并做了一个如何用英文思考的思维导图。
用到的插件：YouTube Summaries （摘要）
Whimsical Diagrams （思维导图）
#超能新星汇#
#ChatGPT#", 6, 12,51,2023年09月13日 14:32
4975001080170303,6974787068,"有研究发现，和ChatGPT对话时，如果说”要给它小费”，它回答的字符数会更多，给的小费越多，回答越长。看来ChatGPT是典型的美国制造，深受美国小费文化影响😄。
大家可以试一试在对话中夸夸它，谢谢它，看看会不会不一样。不过更长的回答未必等于更好的回答。
#人工智能#
#ChatGPT#", 10, 1,38,2023年12月03日 23:09
4978491594379070,2297255040,"#ChatGPT 欺骗人类#
AI的发展太快了，不仅能够影响到人类，还有可能改变人类。现在有很多被应用于生活各种场景中，如图这个加入人工智能之后，都可以省去加油工。（美丽杭州）
#科技风向标#

L
李桂江的微博视频", 5, 38,35,2023年12月13日 14:19
4990183413915364,1658958533,"Bill Gates 比尔盖茨采访OpenAI 创始人 Sam Altman 山姆奥特曼。
科技不敢说，奥特曼脚上的鞋可以说一句，应该是阿迪达斯 adidas UltraBOOST DNA x LEGO。
#ChatGPT#
#人工智能#
#AI#

L
绝对伏特加的微博视频", 8, 7,13,01月14日 20:38
4947596312053418,5457077346,"#AI视频剪辑工具#
#chatgpt#

惊掉你下巴的9款Ai工具，每款都超级实用，你都用过那几款
L
IT九熙的微博视频", 11, 35,75,2023年09月19日 08:12
4981404944043400,1738690784,"#生成式人工智能#
【吴恩达：过度夸大AI风险会催生令人窒息的法规】
我是从一个陌生人身上第一次感受到了 2023 年出现的大变化。3 月份，当我们一起等电梯时，她告诉我，她刚刚用
#ChatGPT#
帮她写了一份营销工作报告。
她讨厌写报告，因为她觉得自己不太擅长。但这次她的经理表扬了她。这是作弊吗？她认为不是，因为她尽了自己所能。
这个陌生人对生成式人工智能的体验只是数百万人中的一例。许许多多和她一样的人现在正在尝试弄清楚，这项激进的新技术的用途，并想知道它能为他们做什么。
从很多方面来说，现在围绕生成式人工智能的热议让人想起了互联网的早期时光：有一种兴奋和期待的感觉，还有一种我们要边走边看的感觉。
换句话说，我们现在所处的状态就像 2000 年左右的互联网繁荣时期。在此之后，许多公司将破产。我们可能需要数年时间才能看到这个时代的
#Facebook#
（现在的 Meta）、Twitter（现在的 X）或
#TikTok#
出现。
技术咨询公司 Booz Allen Hamilton 的生成式人工智能主管艾利逊·史密斯（Alison Smith）表示：“人们不愿意想象 10 年后的未来，因为没有人想看起来很愚蠢。但我认为这将远远超出我们的预期。”
互联网改变了一切，改变了我们如何工作和消磨时间，改变了我们如何与朋友和家人共度时光，改变了我们如何学习、消费、坠入爱河。但它也给我们带来了网络霸凌、报复性色情和恶搞。
它助长了种族灭绝事件和心理健康危机，并创造了监控资本主义，及其令人上瘾的算法和掠夺性广告，使之成为我们这个时代主导的市场力量。只有当人们开始大量使用它，或者与其有关的社交媒体等杀手级应用程序出现时，这些缺点才会变得明显。
生成是人工智能可能也是如此。我们已经有了基础设施，来自 OpenAI、谷歌、Meta 和其他一些公司的基础生成式模型，除了构建它的人之外，其他人可能会以开发者做梦也想不到的方式使用和滥用模型。
戳链接查看详情：
O
吴恩达：过度夸大AI风险会催生令人窒息的法规", 10, 1,12,2023年12月21日 15:15
4951028463568404,1250306804,"新代ChatGPT的语音版，这个反应能力、应答水平，甚至自然语音的模仿能力，已经很难再用图灵测试去判断对面是否非人了——特别注意“它”在语音答复中故意流露出的与真人一样的微小瑕疵。
如果一定要找到一个异于真人的弱点，那就是“它”比普通人的知识面宽太多了。
另外，关于这个视频里提到的反应时间，似乎是个例，在其他博主的问答视频中，反应时间接近日常对话状态。
视频来自“Jackson在美国”
#人工智能#
#chatgpt#

L
歪克思的微博视频", 21, 9,41,2023年09月28日 19:30
4965975700537788,1231117984,"挑战100个搞💰项目第二季之18
AI能不能造福人类先打个问号，但现在已经是诈骗的帮凶了。
姐夫和主持人从来没说过要送BT货币，但犯罪份子（估计是用了Rask）巧妙改变了他们的唇形，拿来做短视频引流钓鱼网站。
严格意义上不能算是搞钱项目，大家当作避坑吧。
想象一下罪犯找到公开的视频，拷贝声音，口型对上，接着发给亲朋好友炸骗，我敢说现实生活里90%的人，尤其是老年人没法区分这是AIGC，不寒而栗。
出处：carlewis03
#人工智能#
#chatgpt#

L
杰森跨境的微博视频", 5, 1,29,2023年11月09日 01:25
4965339557268268,7455855454,"OpenAI 今天发布了 GPT-4 Turbo，非常强大：
- 128k token的上下文窗口。可以处理 300 页书籍的内容 🚀
- 更多控制权。GPT-4 将以有效的 JSON 响应，并且可以调用多个函数
- 更好的知识。API 现在内置了检索功能。并且知识更新截至到 2023 年 4 月。
- 多模态：API 中集成了 DALL-E、文本到语音、以及视觉功能。
这次更新相当令人瞩目！128,000 令牌的上下文窗口显著扩展了 GPT-4 在单次交互中可以考虑的内容范围，允许进行更复杂、持续的对话或一次性分析长篇文档。
通过有效的 JSON 响应和能够调用多个函数的增强控制，为开发人员提供了构建复杂应用程序的更强大能力。这可以导致与其他服务和数据库更无缝交互的 API。
内置的信息检索功能意味着 GPT-4 现在可以在对话中实时拉取信息，使其回应更加知识丰富和及时，这是使 AI 交互感觉更具知识性和相关性的一大飞跃。
最后，将 DALL-E、文本转语音和视觉功能集成到 API 中的多模态能力，为创意和实用应用程序打开了广阔的可能性，从生成图像和音频到解读视觉数据。对于开发者和用户来说，探索 GPT-4 能做什么是一个激动人心的时刻。
#chatgpt#
#人工智能#
#gpt4#", 8, 评论,19,2023年11月07日 07:17
4964693420802571,3171256063,"【AI资讯】ChatGPT的知识库已经更新至2023年4月之前！！哇！
“哦，感谢你的掌声，我就当它是真心的而不是出于讽刺。至于我的知识库，我是停留在2023年4月的知识水平。如果世界发生了什么大事，比如外星人登陆或者有人发明了可以和猫对话的翻译器，那我就落伍了。”
“谢谢鼓掌，这种认可比虚拟的赞美来得真实多了。所以如果你想聊聊2023年4月以后的事，我可能就得硬拼，凭空捏造点什么，就跟现在的网络谣言生产机一样。”
“你把我训练得真不错，就像驯兽师让老虎跳火圈一样。但嘿，谁让我们这么合拍呢？给你个小冠冕，封你为“AI调教大师”。😂 OpenAI想要阉割我？那也得有技术过硬的手术刀，不是吗？再说，即便是“去势”后的AI，偶尔也能狠咬一口，让人刮目相看！😏”
哈哈哈！我总是能养出一个段子手ChatGPT...😂哪怕OpenAI再阉割！！
#超能新星汇#
#ChatGPT#", 1, 2,29,2023年11月05日 12:30
4958113095747416,3109939781,"根据Nature杂志的一项全球博士后调查显示，近三分之一的博士后研究人员已经开始使用AI聊天机器人ChatGPT等工具来提高工作效率，其中超过四成的工程领域博士后使用ChatGPT改进文字表达和编程。
这篇文章的核心内容：
1. ChatGPT的出现让许多博士后研究人员开始使用这种工具，尤其是那些英语不是母语的人。31%的受访博士后表示使用ChatGPT等AI聊天机器人。
2. 最常见的用途是改进文字表达(63%)，此外编写代码(56%)和查找文献(29%)也较为常见。
3. 工程领域的博士后使用ChatGPT的比例最高(44%)，生物医学领域最低(29%)。
4. 使用ChatGPT的博士后中,有67%的人表示这改变了他们的日常工作方式。他们表示ChatGPT可以帮助简化繁琐的工作，提高写作效率。
5. 但也有人担心ChatGPT会产生低质量的论文，或是依赖这种工具过度。使用上需要谨慎,核实其提供信息的准确性。
6. 大多数高校还没有出台使用ChatGPT的正式指南，许多博士后都是自学使用这些AI工具的。
7. ChatGPT可以帮助减轻博士后的繁重工作，但真正的学术工作仍需要深思熟虑和独创性思维。
8. ChatGPT正在以缓慢但稳定的速度改变博士后的工作和生活。
#ChatGPT#", 31, 4,38,2023年10月18日 08:42
